LocInfo,TECHNO,LAC,CI,COORD_X,COORD_Y,LON,LAT,min_dt,max_dt,NOM_SITE
8102f8100099b00c,4G,1,10072076,794290,2086892,4.833982,45.754574,2019/06/02,2019/06/22,LYON_GAILLETON
8102f8100099b301,4G,1,10072833,794845,2088205,4.841649,45.766222,2019/03/15,2019/06/22,LYON_GENERAL_SARRAIL
8102f8100099b704,4G,1,10073860,794133,2088880,4.832777,45.772496,2019/03/15,2019/06/22,LYON_IMBERT_COLOMES
8102f81000a4bb08,4G,1,10795784,794510,2086290,4.836562,45.749098,2019/06/09,2019/06/22,LYON_CLAUDE_BERNARD
0102f810041c3d06,3G,1052,15622,813500,2083500,5.079199,45.718316,2019/03/15,2019/06/22,IN_SATOLAS_AEROPORT
0102f810041e4be1,3G,1054,19425,794278,2083569,4.832473,45.724697,2019/03/15,2019/06/22,LYON_GERLAND_STADE
0102f810041f327b,3G,1055,12923,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
0102f810041f3c31,3G,1055,15409,795258,2086623,4.846306,45.751878,2019/03/15,2019/06/22,LYON_PL_V_BASCH
0102f810041f448b,3G,1055,17547,795182,2086140,4.845132,45.747557,2019/03/15,2019/06/22,LYN_ST_LAZARE
0102f810041f4d5e,3G,1055,19806,794023,2084861,4.829725,45.736388,2019/03/15,2019/06/22,LYON_MARCEL_MERIEUX
0102f810041f6176,3G,1055,24950,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041f68bd,3G,1055,26813,795182,2086140,4.845132,45.747557,2019/03/15,2019/06/22,LYN_ST_LAZARE
0102f810041f8c09,3G,1055,35849,794924,2089153,4.843053,45.774724,2019/03/15,2019/06/22,LYON_GRANDE_BRETAGNE
0102f810041f933a,3G,1055,37690,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
0102f810041fc972,3G,1055,51570,793780,2087047,4.827494,45.756114,2019/03/15,2019/06/22,LYON_RUE_DU_PLAT
0102f810041fe508,3G,1055,58632,794950,2086991,4.842501,45.755276,2019/03/15,2019/06/22,LYON_MONTESQUIEU
0102f8100708ed71,3G,1800,60785,795630,2087649,4.851506,45.760997,2019/03/15,2019/06/22,LYON_BONNEL
8102f81000996c02,4G,1,10054658,795352,2087251,4.847772,45.757498,2019/03/15,2019/06/22,LYN_DUGUESCLIN
8102f8100099b702,4G,1,10073858,794133,2088880,4.832777,45.772496,2019/03/15,2019/06/22,LYON_IMBERT_COLOMES
8102f81000a1f104,4G,1,10612996,795043,2086760,4.843601,45.753172,2019/03/15,2019/06/22,LYON_MONCEY
8102f81000aeef03,4G,1,11464451,795354,2087231,4.847789,45.757318,2019/05/26,2019/06/22,LYON_METRO_BTS_H
0102f810041cc85e,3G,1052,51294,813515,2083730,5.079495,45.720379,2019/03/15,2019/06/22,AEROPORT_ST_EXUPERY
0102f810041cd124,3G,1052,53540,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
0102f810041f6599,3G,1055,26009,794367,2087652,4.835282,45.761386,2019/03/15,2019/06/22,LYON_BELLECORDIERE
0102f810041f6731,3G,1055,26417,794924,2089153,4.843053,45.774724,2019/03/15,2019/06/22,LYON_GRANDE_BRETAGNE
0102f810041f6e95,3G,1055,28309,795000,2087449,4.843331,45.75938,2019/03/15,2019/06/22,LYON_LIBERTE
0102f810041fc4f3,3G,1055,50419,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f81007082f3f,3G,1800,12095,795942,2087733,4.855549,45.761663,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_CC
8102f81000998f08,4G,1,10063624,794699,2086550,4.839096,45.751382,2019/03/15,2019/06/22,LYON_OLLIER
8102f81000999e07,4G,1,10067463,793780,2087047,4.827494,45.756114,2019/03/15,2019/06/22,LYON_RUE_DU_PLAT
8102f810009f1703,4G,1,10426115,792148,2085306,4.805827,45.740921,2019/03/15,2019/06/22,STE_FOY_CARREL
8102f81000b9c905,4G,1,12175621,794952,2086280,4.842235,45.748882,2019/03/15,2019/06/22,LYN_S_GRYPHE
0102f810041c014a,3G,1052,330,813391,2083373,5.077743,45.717208,2019/03/15,2019/06/22,IN_AEROPORT_ST_EXUPERY_1
0102f810041c5679,3G,1052,22137,813515,2083730,5.079495,45.720379,2019/03/15,2019/06/22,AEROPORT_ST_EXUPERY
0102f810041e02ec,3G,1054,748,793519,2083702,4.822782,45.726109,2019/03/15,2019/06/22,LYON_CONFLUENT
0102f810041e28aa,3G,1054,10410,794540,2084276,4.836125,45.73098,2019/03/15,2019/06/22,LYN_SIMON_FRYD
0102f810041e340e,3G,1054,13326,794540,2084276,4.836125,45.73098,2019/03/15,2019/06/22,LYN_SIMON_FRYD
0102f810041f721f,3G,1055,29215,794379,2087251,4.835272,45.757777,2019/03/15,2019/06/22,LYON_HOTEL_DIEU
0102f810041fb424,3G,1055,46116,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
0102f810041fbde8,3G,1055,48616,793210,2086627,4.820002,45.752499,2019/03/15,2019/06/22,LYON_CHOULANS
0102f810041fef3c,3G,1055,61244,794845,2088205,4.841649,45.766222,2019/03/15,2019/06/22,LYON_GENERAL_SARRAIL
0102f810070872b4,3G,1800,29364,795207,2087741,4.84611,45.761946,2019/03/15,2019/06/22,LYON_H_MERCURE
0102f81007089448,3G,1800,37960,795275,2088370,4.847242,45.767583,2019/03/15,2019/06/22,LYON_CREQUI
0102f8100708c123,3G,1800,49443,795532,2087896,4.850349,45.763246,2019/03/15,2019/06/22,IN_LYON_INCITY
0102f8100708d5dc,3G,1800,54748,795053,2087829,4.844167,45.762782,2019/03/15,2019/06/22,LYON_PIERRE_CORNEILLE
0102f810510979b1,3G,20745,31153,792854,2087022,4.815589,45.756152,2019/03/15,2019/06/22,LYON_WERNERT
8102f81000997209,4G,1,10056201,794885,2087165,4.841737,45.756859,2019/03/15,2019/06/22,LYON_FOSSES_AUX_OURS
8102f810009eab01,4G,1,10398465,793400,2088960,4.82339,45.773424,2019/03/15,2019/06/22,REP_LYON_TUN_XROUSSE_TDF
8102f81000a6a106,4G,1,10920198,813391,2083373,5.077743,45.717208,2019/03/15,2019/06/22,IN_AEROPORT_ST_EXUPERY_2
0102f810041c484b,3G,1052,18507,803500,2084400,4.951219,45.729473,2019/03/15,2019/06/22,IN_CHASSIEU_EUREXPO_NEW
0102f810041e6576,3G,1054,25974,794640,2083830,4.837227,45.72694,2019/03/15,2019/06/22,LYON_SALK_TDF
0102f810041f305f,3G,1055,12383,795352,2087251,4.847772,45.757498,2019/03/15,2019/06/22,LYN_DUGUESCLIN
0102f810041f82fe,3G,1055,33534,795258,2086623,4.846306,45.751878,2019/03/15,2019/06/22,LYON_PL_V_BASCH
0102f8100708841f,3G,1800,33823,795164,2088253,4.845767,45.766562,2019/03/15,2019/06/22,LYON_EDGAR_QUINET
0102f8100708a96d,3G,1800,43373,795942,2087733,4.855549,45.761663,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_CC
0102f8100708bc56,3G,1800,48214,795275,2088370,4.847242,45.767583,2019/03/15,2019/06/22,LYON_CREQUI
0102f81051090deb,3G,20745,3563,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
0102f8105109a34d,3G,20745,41805,792148,2085306,4.805827,45.740921,2019/03/15,2019/06/22,STE_FOY_CARREL
8102f81000996503,4G,1,10052867,795705,2085172,4.851452,45.738702,2019/03/15,2019/06/22,LYON_CLEMENT_MAROT_BIS
8102f81000997502,4G,1,10056962,794230,2085825,4.832776,45.744997,2019/03/15,2019/06/22,LYN_GALLIENI
8102f8100099b102,4G,1,10072322,795865,2086522,4.854062,45.750795,2019/03/15,2019/06/22,LYON_GAMBETTA
8102f8100099c603,4G,1,10077699,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
8102f81000add507,4G,1,11392263,815955,2083485,5.110704,45.717406,2019/03/15,2019/06/22,COLOMBIER
8102f81000b9c908,4G,1,12175624,794952,2086280,4.842235,45.748882,2019/03/15,2019/06/22,LYN_S_GRYPHE
8102f81000b9ef08,4G,1,12185352,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
0102f81000689572,3G,104,38258,802440,2083497,4.937226,45.72167,2019/03/15,2019/06/22,ST_PRIEST_AERODROME
0102f810041e340b,3G,1054,13323,794540,2084276,4.836125,45.73098,2019/03/15,2019/06/22,LYN_SIMON_FRYD
0102f810041e340d,3G,1054,13325,794540,2084276,4.836125,45.73098,2019/03/15,2019/06/22,LYN_SIMON_FRYD
0102f810041f2f9a,3G,1055,12186,795651,2085717,4.850982,45.743618,2019/03/15,2019/06/22,LYN_BERTHELOT
0102f810041fd8da,3G,1055,55514,794924,2089153,4.843053,45.774724,2019/03/15,2019/06/22,LYON_GRANDE_BRETAGNE
0102f810041fdb9e,3G,1055,56222,794885,2087165,4.841737,45.756859,2019/03/15,2019/06/22,LYON_FOSSES_AUX_OURS
0102f8100708a79c,3G,1800,42908,796187,2086845,4.858331,45.753607,2019/03/15,2019/06/22,LYN_BIR_HAKEIM
0102f8100708b7f1,3G,1800,47089,795921,2087734,4.85528,45.761678,2019/03/15,2019/06/22,LYON_TOUR_OXYGENE
0102f8105109006d,3G,20745,109,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
8102f81000995b07,4G,1,10050311,796187,2086845,4.858331,45.753607,2019/03/15,2019/06/22,LYN_BIR_HAKEIM
8102f81000995f02,4G,1,10051330,795560,2088185,4.850827,45.765837,2019/03/15,2019/06/22,LYON_BUGEAUD
8102f8100099c607,4G,1,10077703,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
8102f81000a13e06,4G,1,10567174,813331,2086217,5.078247,45.742798,2019/03/15,2019/06/22,TGVN_PUSIGNAN_AEROPORT
8102f81000a1730b,4G,1,10580747,813056,2083116,5.073328,45.715003,2019/03/15,2019/06/22,TGVN_SATOLAS
8102f81000a21604,4G,1,10622468,793756,2088151,4.827635,45.766048,2019/03/15,2019/06/22,LYON_GARE_ST_PAUL
8102f81000b9ef06,4G,1,12185350,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
0102f810041f181e,3G,1055,6174,794770,2085298,4.839496,45.740104,2019/03/15,2019/06/22,LYON_LA_MOUCHE
0102f810041f374b,3G,1055,14155,793780,2087047,4.827494,45.756114,2019/03/15,2019/06/22,LYON_RUE_DU_PLAT
0102f81051090078,3G,20745,120,792910,2089033,4.817123,45.77422,2019/03/15,2019/06/22,LYON_TOUR_TUN_XROUSSE
0102f81051099cbc,3G,20745,40124,792760,2087510,4.814579,45.760567,2019/03/15,2019/06/22,LYON_LA_SARRA
8102f81000995309,4G,1,10048265,796150,2087810,4.858253,45.762295,2019/03/15,2019/06/22,LYON_AMPHYTRION
8102f8100099a104,4G,1,10068228,794540,2084276,4.836125,45.73098,2019/03/15,2019/06/22,LYN_SIMON_FRYD
8102f8100099c609,4G,1,10077705,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
0102f8100068a55e,3G,104,42334,802440,2083497,4.937226,45.72167,2019/03/15,2019/06/22,ST_PRIEST_AERODROME
0102f810041f3e00,3G,1055,15872,794699,2086550,4.839096,45.751382,2019/03/15,2019/06/22,LYON_OLLIER
0102f810041f47a5,3G,1055,18341,793674,2087661,4.826382,45.761665,2019/03/15,2019/06/22,LYON_PLACE_ST_JEAN
0102f810041f58af,3G,1055,22703,793843,2085072,4.827499,45.738336,2019/03/15,2019/06/22,LYON_GIRONDINS
0102f8100708058e,3G,1800,1422,795942,2087733,4.855549,45.761663,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_CC
0102f81007080eeb,3G,1800,3819,795560,2088185,4.850827,45.765837,2019/03/15,2019/06/22,LYON_BUGEAUD
0102f81007081938,3G,1800,6456,796150,2087810,4.858253,45.762295,2019/03/15,2019/06/22,LYON_AMPHYTRION
8102f81000997d09,4G,1,10059017,794292,2087959,4.834444,45.764168,2019/03/15,2019/06/22,LYON_HERRIOT
8102f81000a45d09,4G,1,10771721,795258,2086623,4.846306,45.751878,2019/03/15,2019/06/22,LYON_PL_V_BASCH
0102f810041c05c8,3G,1052,1480,813500,2083500,5.079199,45.718316,2019/03/15,2019/06/22,IN_SATOLAS_AEROPORT
0102f810041e4bdf,3G,1054,19423,794278,2083569,4.832473,45.724697,2019/03/15,2019/06/22,LYON_GERLAND_STADE
0102f810041f166d,3G,1055,5741,794385,2088425,4.835829,45.768332,2019/03/15,2019/06/22,LYON_BEAUX_ARTS
0102f810041f2a86,3G,1055,10886,794292,2087959,4.834444,45.764168,2019/03/15,2019/06/22,LYON_HERRIOT
0102f810041f72ff,3G,1055,29439,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
0102f810041f790f,3G,1055,30991,794290,2086892,4.833982,45.754574,2019/03/15,2019/06/22,LYON_GAILLETON
0102f810041f856b,3G,1055,34155,793795,2086699,4.827545,45.75298,2019/03/15,2019/06/22,LYON_AMPERE
0102f81007082b17,3G,1800,11031,795185,2087730,4.845823,45.761853,2019/03/15,2019/06/22,IN_LYON_H_MERCURE
0102f8100708a163,3G,1800,41315,796293,2086911,4.859719,45.75417,2019/03/15,2019/06/22,LYON_RENAUDEL
0102f8100708ea96,3G,1800,60054,795207,2087741,4.84611,45.761946,2019/03/15,2019/06/22,LYON_H_MERCURE
0102f81051096720,3G,20745,26400,793025,2087704,4.818062,45.762236,2019/03/15,2019/06/22,LYON_FOURVIERE_HOPITAL
0102f8105109f107,3G,20745,61703,792854,2087022,4.815589,45.756152,2019/03/15,2019/06/22,LYON_WERNERT
8102f81000a41e03,4G,1,10755587,794051,2087229,4.83105,45.757673,2019/03/15,2019/06/22,MME_FANZONE_BELLECOUR
0102f810041f2558,3G,1055,9560,794385,2088425,4.835829,45.768332,2019/03/15,2019/06/22,LYON_BEAUX_ARTS
0102f810041f2eeb,3G,1055,12011,794511,2087930,4.837245,45.763845,2019/03/15,2019/06/22,LYON_LAFAYETTE
0102f810041f50ce,3G,1055,20686,794885,2087165,4.841737,45.756859,2019/03/15,2019/06/22,LYON_FOSSES_AUX_OURS
0102f810041f723e,3G,1055,29246,795255,2088756,4.847143,45.771059,2019/03/15,2019/06/22,LYON_MARECHAL_FOCH_BIS
0102f810041f899a,3G,1055,35226,794950,2086991,4.842501,45.755276,2019/03/15,2019/06/22,LYON_MONTESQUIEU
0102f810041fbfe4,3G,1055,49124,793210,2086627,4.820002,45.752499,2019/03/15,2019/06/22,LYON_CHOULANS
0102f810041fddb6,3G,1055,56758,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
0102f8100708d988,3G,1800,55688,796293,2086911,4.859719,45.75417,2019/03/15,2019/06/22,LYON_RENAUDEL
0102f8105109d44e,3G,20745,54350,792694,2087229,4.813617,45.758059,2019/03/15,2019/06/22,LYON_JARICOT
8102f81000995e09,4G,1,10051081,795930,2088135,4.855561,45.765281,2019/03/15,2019/06/22,LYON_BROTTEAUX
8102f81000999307,4G,1,10064647,793396,2085521,4.821941,45.742501,2019/03/15,2019/06/22,LYON_PERIER
8102f81000999606,4G,1,10065414,795686,2086304,4.851673,45.748887,2019/03/15,2019/06/22,LYN_PL_STALINGRAD
8102f8100099ac07,4G,1,10071047,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
8102f8100099ad0d,4G,1,10071309,792895,2085293,4.815415,45.740593,2019/03/15,2019/06/22,LYON_CONFLUENCE
8102f81000a56f01,4G,1,10841857,815283,2086252,5.103329,45.742498,2019/03/15,2019/06/22,JANNEYRIAS
8102f81000a8b604,4G,1,11056644,795000,2087322,4.843279,45.758238,2019/03/15,2019/06/22,IN_LYON_SEVIGNE_PREPROD_MAQUETTE
0102f810041c5c87,3G,1052,23687,813331,2086217,5.078247,45.742798,2019/03/15,2019/06/22,TGVN_PUSIGNAN_AEROPORT
0102f810041f3747,3G,1055,14151,793780,2087047,4.827494,45.756114,2019/03/15,2019/06/22,LYON_RUE_DU_PLAT
0102f810041f8d7d,3G,1055,36221,793609,2086300,4.824994,45.749445,2019/03/15,2019/06/22,LYON_PERRACHE
0102f810041fa6c1,3G,1055,42689,794276,2087085,4.833881,45.756314,2019/03/15,2019/06/22,LYON_BELLECOUR
0102f810041ff10a,3G,1055,61706,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
0102f810070807f5,3G,1800,2037,796282,2086498,4.859408,45.750459,2019/03/15,2019/06/22,LYON_VIVIER_MERLE
0102f81007086c20,3G,1800,27680,795053,2087829,4.844167,45.762782,2019/03/15,2019/06/22,LYON_PIERRE_CORNEILLE
0102f8100708f558,3G,1800,62808,796282,2086498,4.859408,45.750459,2019/03/15,2019/06/22,LYON_VIVIER_MERLE
0102f81051090077,3G,20745,119,792910,2089033,4.817123,45.77422,2019/03/15,2019/06/22,LYON_TOUR_TUN_XROUSSE
0102f8105109bcc9,3G,20745,48329,793400,2088960,4.82339,45.773424,2019/03/15,2019/06/22,REP_LYON_TUN_XROUSSE_TDF
8102f81000995e07,4G,1,10051079,795930,2088135,4.855561,45.765281,2019/03/15,2019/06/22,LYON_BROTTEAUX
8102f81000add508,4G,1,11392264,815955,2083485,5.110704,45.717406,2019/03/15,2019/06/22,COLOMBIER
0102f810041f6823,3G,1055,26659,794885,2087165,4.841737,45.756859,2019/03/15,2019/06/22,LYON_FOSSES_AUX_OURS
0102f810041fb42d,3G,1055,46125,795043,2086760,4.843601,45.753172,2019/03/15,2019/06/22,LYON_MONCEY
0102f8105109cd04,3G,20745,52484,792721,2089141,4.814739,45.775244,2019/03/15,2019/06/22,LYON_XROUSSE_BIRMINGHAN
8102f81000998e0c,4G,1,10063372,793830,2084114,4.826943,45.729725,2019/03/15,2019/06/22,LYN_NORMALE_SUP
8102f8100099c005,4G,1,10076165,796293,2086911,4.859719,45.75417,2019/03/15,2019/06/22,LYON_RENAUDEL
8102f81000a03205,4G,1,10498565,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
8102f81000a0320b,4G,1,10498571,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
0102f810041c479b,3G,1052,18331,813391,2083373,5.077743,45.717208,2019/03/15,2019/06/22,IN_AEROPORT_ST_EXUPERY_2
0102f810041ca72b,3G,1052,42795,813987,2080646,5.084169,45.692502,2019/03/15,2019/06/22,TGVN_LES_ROUTES
0102f810041e18ab,3G,1054,6315,793830,2084114,4.826943,45.729725,2019/03/15,2019/06/22,LYN_NORMALE_SUP
0102f810041e5f77,3G,1054,24439,793509,2084471,4.822966,45.733027,2019/03/15,2019/06/22,LYON_LES_BERGES
0102f810041ea8c9,3G,1054,43209,793509,2084471,4.822966,45.733027,2019/03/15,2019/06/22,LYON_LES_BERGES
0102f810041f2556,3G,1055,9558,795458,2088676,4.849719,45.770282,2019/03/15,2019/06/22,LYON_MONTGOLFIER
0102f810041f3add,3G,1055,15069,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
0102f810041f6c30,3G,1055,27696,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
0102f810041f75fc,3G,1055,30204,794051,2087229,4.83105,45.757673,2019/03/15,2019/06/22,MME_FANZONE_BELLECOUR
0102f810041fbc08,3G,1055,48136,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
0102f810041fbc87,3G,1055,48263,795043,2086760,4.843601,45.753172,2019/03/15,2019/06/22,LYON_MONCEY
0102f8100708e812,3G,1800,59410,796282,2086498,4.859408,45.750459,2019/03/15,2019/06/22,LYON_VIVIER_MERLE
8102f810009f1704,4G,1,10426116,792148,2085306,4.805827,45.740921,2019/03/15,2019/06/22,STE_FOY_CARREL
0102f810041f08a9,3G,1055,2217,795043,2086760,4.843601,45.753172,2019/03/15,2019/06/22,LYON_MONCEY
0102f810041ff8a3,3G,1055,63651,794051,2087229,4.83105,45.757673,2019/03/15,2019/06/22,MME_FANZONE_BELLECOUR
0102f8104e21f840,3G,20001,63552,795270,2087250,4.846718,45.757513,2019/03/15,2019/06/22,LYON_MONCEY_DECI_TEST
0102f8105109d80d,3G,20745,55309,793143,2089185,4.820179,45.77552,2019/03/15,2019/06/22,LYON_BONNY
8102f81000995e04,4G,1,10051076,795930,2088135,4.855561,45.765281,2019/03/15,2019/06/22,LYON_BROTTEAUX
8102f81000997902,4G,1,10057986,793843,2085072,4.827499,45.738336,2019/03/15,2019/06/22,LYON_GIRONDINS
8102f8100099c008,4G,1,10076168,796293,2086911,4.859719,45.75417,2019/03/15,2019/06/22,LYON_RENAUDEL
0102f810041e80b1,3G,1054,32945,794278,2083569,4.832473,45.724697,2019/03/15,2019/06/22,LYON_GERLAND_STADE
0102f810041f1839,3G,1055,6201,795651,2085717,4.850982,45.743618,2019/03/15,2019/06/22,LYN_BERTHELOT
0102f810041f33d0,3G,1055,13264,794023,2084861,4.829725,45.736388,2019/03/15,2019/06/22,LYON_MARCEL_MERIEUX
0102f810041f5125,3G,1055,20773,794952,2086280,4.842235,45.748882,2019/03/15,2019/06/22,LYN_S_GRYPHE
0102f810041f8df7,3G,1055,36343,795258,2086623,4.846306,45.751878,2019/03/15,2019/06/22,LYON_PL_V_BASCH
0102f810041fa485,3G,1055,42117,795458,2088676,4.849719,45.770282,2019/03/15,2019/06/22,LYON_MONTGOLFIER
0102f810041fe854,3G,1055,59476,793578,2088759,4.825596,45.771566,2019/03/15,2019/06/22,LYON_CHARTREUX
0102f8100708925c,3G,1800,37468,795630,2087649,4.851506,45.760997,2019/03/15,2019/06/22,LYON_BONNEL
8102f81000995204,4G,1,10048004,793795,2086699,4.827545,45.75298,2019/03/15,2019/06/22,LYON_AMPERE
8102f8100099590b,4G,1,10049803,793509,2084471,4.822966,45.733027,2019/03/15,2019/06/22,LYON_LES_BERGES
8102f8100099a003,4G,1,10067971,795058,2087326,4.844026,45.758257,2019/03/15,2019/06/22,LYON_SEVIGNE
8102f8100099a008,4G,1,10067976,795058,2087326,4.844026,45.758257,2019/03/15,2019/06/22,LYON_SEVIGNE
8102f8100099ac08,4G,1,10071048,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
8102f8100099c605,4G,1,10077701,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
8102f810009e8302,4G,1,10388226,795815,2086280,4.85332,45.748634,2019/03/15,2019/06/22,LYON_LA_GUILLOTIERE
8102f810009ec604,4G,1,10405380,795164,2088253,4.845767,45.766562,2019/03/15,2019/06/22,LYON_EDGAR_QUINET
8102f81000a9da02,4G,1,11131394,794502,2087977,4.837149,45.76427,2019/03/15,2019/06/22,OSM_LYON_LPA
8102f81000b9c804,4G,1,12175364,794342,2088795,4.835428,45.771672,2019/03/15,2019/06/22,LYON_CROIX_PAQUET
8102f81000b9cc09,4G,1,12176393,793026,2089567,4.818831,45.778989,2019/03/15,2019/06/22,LYON_CERISAIE
8102f81000b9ef01,4G,1,12185345,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
8102f81000bad005,4G,1,12242949,793143,2089185,4.820179,45.77552,2019/03/15,2019/06/22,LYON_BONNY
0102f810041f2eef,3G,1055,12015,794511,2087930,4.837245,45.763845,2019/03/15,2019/06/22,LYON_LAFAYETTE
0102f810041f9d7e,3G,1055,40318,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f8105109f22d,3G,20745,61997,792443,2086668,4.810166,45.753085,2019/03/15,2019/06/22,LYON_CHAVRIL
0102f81095000085,3G,38144,133,794075,2089290,4.832199,45.776199,2019/03/15,2019/06/22,IND_UMTS_LYON_X_ROUSSE_HOUSE
8102f81000995306,4G,1,10048262,796150,2087810,4.858253,45.762295,2019/03/15,2019/06/22,LYON_AMPHYTRION
8102f8100099700a,4G,1,10055690,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
8102f81000997302,4G,1,10056450,793343,2087898,4.822226,45.76389,2019/03/15,2019/06/22,LYON_FOURVIERE_TDF
8102f810009d2e08,4G,1,10300936,795000,2087449,4.843331,45.75938,2019/03/15,2019/06/22,LYON_LIBERTE
0102f810041f33d1,3G,1055,13265,794023,2084861,4.829725,45.736388,2019/03/15,2019/06/22,LYON_MARCEL_MERIEUX
0102f810041f51c0,3G,1055,20928,795255,2088756,4.847143,45.771059,2019/03/15,2019/06/22,LYON_MARECHAL_FOCH_BIS
0102f810041f9b71,3G,1055,39793,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
0102f810041fa026,3G,1055,40998,794385,2088425,4.835829,45.768332,2019/03/15,2019/06/22,LYON_BEAUX_ARTS
0102f810041fb441,3G,1055,46145,795182,2086140,4.845132,45.747557,2019/03/15,2019/06/22,LYN_ST_LAZARE
0102f8100708e2bc,3G,1800,58044,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
0102f81051090da5,3G,20745,3493,792148,2085306,4.805827,45.740921,2019/03/15,2019/06/22,STE_FOY_CARREL
8102f8100099650a,4G,1,10052874,795705,2085172,4.851452,45.738702,2019/03/15,2019/06/22,LYON_CLEMENT_MAROT_BIS
8102f8100099b207,4G,1,10072583,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
8102f8100099c602,4G,1,10077698,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
0102f810041e7556,3G,1054,30038,793509,2084471,4.822966,45.733027,2019/03/15,2019/06/22,LYON_LES_BERGES
0102f810041f11ab,3G,1055,4523,794607,2089867,4.839271,45.781235,2019/03/15,2019/06/22,LYON_MONTEE_BOUCLE
0102f810041f6f77,3G,1055,28535,794379,2087251,4.835272,45.757777,2019/03/15,2019/06/22,LYON_HOTEL_DIEU
0102f810041f7f1c,3G,1055,32540,794276,2087085,4.833881,45.756314,2019/03/15,2019/06/22,LYON_BELLECOUR
0102f810041fdab5,3G,1055,55989,795043,2086760,4.843601,45.753172,2019/03/15,2019/06/22,LYON_MONCEY
0102f81051093e65,3G,20745,15973,792854,2087022,4.815589,45.756152,2019/03/15,2019/06/22,LYON_WERNERT
8102f81000996403,4G,1,10052611,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
8102f81000999404,4G,1,10064900,793609,2086300,4.824994,45.749445,2019/03/15,2019/06/22,LYON_PERRACHE
8102f81000999e0a,4G,1,10067466,793780,2087047,4.827494,45.756114,2019/03/15,2019/06/22,LYON_RUE_DU_PLAT
8102f8100099a206,4G,1,10068486,793674,2087661,4.826382,45.761665,2019/03/15,2019/06/22,LYON_PLACE_ST_JEAN
8102f8100099b901,4G,1,10074369,792694,2087229,4.813617,45.758059,2019/03/15,2019/06/22,LYON_JARICOT
8102f8100099bc02,4G,1,10075138,794286,2089503,4.834997,45.778054,2019/03/15,2019/06/22,LYON_MARCEL_BERTONE
8102f810009e8307,4G,1,10388231,795815,2086280,4.85332,45.748634,2019/03/15,2019/06/22,LYON_LA_GUILLOTIERE
8102f810009eab02,4G,1,10398466,793400,2088960,4.82339,45.773424,2019/03/15,2019/06/22,REP_LYON_TUN_XROUSSE_TDF
